12374
-9037
29023
-29375
11998
11259
-11957
30473
-13580
-4672
-260
-3441
17970
-19050
7140
44747
-13582
11036
-24284
36373
-59468
23129
21919
-36585
47075
-32619
-4809
-3533
-15984
43905
-34655
-898
1352
-25245
33411
-23297
14661
-20061
-33215
24006
-27232
12958
-8429
-19162
21191
-13632
8568
-4855
-7097
11658
-5727
18743
-8669
-15004
11206
-8374
15454
4469
-4389
-5238
1455
5406
-5656
-1672
-6609
15361
13780
9878
14988
-59109
-4920
30945
-11777
46738
-33757
-22264
-1152
2120
43046
-35442
-14945
275
-8091
42395
-43926
-10862
-4238
-15538
37709
-40250
-19262
-3227
-6382
51220
-27511
-20964
-4526
393
41725
-14643
-3679
2436
-13752
42435
-13434
-4364
4121
-7913
31807
-4228
-9877
2846
-12407
4690
17803
6579
22535
-30281
-21079
-3411
22178
-24510
5138
-9839
-5464
25076
-13222
-18096
-20588
9048
31412
-16772
-1322
-26133
-10379
23841
-10416
11705
-46542
-10364
32504
-18352
16114
-25574
-1996
19842
-20563
18548
-18929
6509
19789
-16282
27724
-21419
632
13583
-15843
32838
-12791
-15570
2427
-11752
14065
-11946
-210
34351
-7246
9485
-28274
31842
-52428
9785
34016
-44513
38763
-21686
-8668
3450
-17637
29408
-30263
-3479
5397
-25815
16342
-15979
7898
-20396
-24287
5800
-19507
11529
-7992
-8069
3049
-9117
8151
-8441
9290
1751
-4671
22479
-6104
-2042
-1707
-2344
17905
5221
392
-5410
-5129
11054
-1576
-413
-5981
10073
12162
11576
10085
-51220
-16369
29014
-14981
36088
-17345
-26446
-1737
63
28522
-21548
-24641
7276
-7073
28063
-24907
-20475
-3999
-18688
28442
-22451
-25683
-59
-11069
34904
-10511
-22041
-8565
-1020
26128
-6415
2499
-858
-18593
29296
-8337
-3121
5387
-12829
22537
-4704
-9308
3235
-10219
8404
23922
6136
16192
-21869
-19478
-12059
40037
-31649
2168
679
-18935
31084
-14769
-19808
-6670
-1212
32830
-18891
-6461
-14960
-15077
21261
-12764
1556
-35348
-22388
23187
-13238
8723
-15239
-3692
8133
-16543
17732
-11010
4134
13754
-16510
27633
-13815
1630
12505
-12008
27363
-6919
-8650
7308
-14268
20810
-4884
9921
29860
10875
2565
-35092
38829
-36484
2456
44506
-43552
35144
-9982
-9711
9084
-21963
33596
-19433
-6871
14312
-31503
27361
-15264
3023
-10967
-38915
28472
-11801
7767
773
-22938
21147
-8196
10968
1645
-5761
22944
-2750
20311
1225
-18005
12930
3020
13543
12011
-9599
-5384
-1754
4264
1026
-3564
-10072
11736
6989
18987
9655
-45278
-26584
29898
-10609
37297
-11045
-36024
4956
3332
30261
-10007
-32007
11250
-3608
28216
-21396
-24274
-2428
-15562
34056
-21719
-28951
6009
-11189
38155
-16158
-30667
505
-1105
39514
-8530
-9726
8257
-15636
41565
-9756
-14231
13849
-14851
34460
689
-4028
8191
-18586
11346
16217
19564
2304
-9350
-11915
-33256
46901
-32811
-2542
12825
-15839
17515
-8688
-21696
-6733
5509
20883
-9848
-5954
-12805
-8719
10563
-12233
3477
-31232
-13179
16922
-14174
9279
-13175
2298
7774
-21741
15686
-12322
8344
11666
-23099
28506
-18573
724
15302
-17317
26482
-12058
-9204
10224
-20862
19078
-7373
21418
16341
5152
782
-35429
17197
-12203
-8248
42166
-34418
11404
-58
-17657
3059
-4258
5561
-9591
-5581
2650
-19349
1497
-3235
-1934
-14718
-22092
-2683
-2757
3072
297
-7629
-3398
-2210
8578
-4427
8793
-1786
-838
15380
833
-7840
-5949
4338
14355
8668
-6690
-7005
-13049
4281
3570
-1249
-3858
-1658
10062
15478
4758
-25323
-43859
27138
-9266
26253
11302
-40816
-4825
5961
17803
2626
-30117
988
-8086
10713
-1722
-17246
-11798
-17328
11016
-7657
-18586
-1797
-10871
14593
-6278
-18230
-7138
-3486
20691
-2160
-703
3893
-18288
19629
233
-5933
13351
-16164
19122
-1932
-7296
6259
-15521
5546
17875
24766
-6913
-12473
-14697
-45609
51535
-24452
-11010
5143
-28739
19661
-11512
-16529
-3881
-16254
25888
-10468
-9420
-15519
-20238
8995
-13060
2124
-26181
-24322
11971
-17032
4787
-9846
-5665
2838
-19440
9140
-5210
6463
8872
-22611
16770
-16426
-1433
15877
-12031
18265
-11440
-10675
6051
-19909
15224
-9280
565
28813
16545
-11299
-23252
4628
-11436
-9517
36828
-32607
4902
3552
-19732
8280
-13482
1307
-4647
-13595
2226
-21754
-1738
-748
-5683
-11926
-31351
-1470
-2078
-2940
7109
-16981
-819
-1834
2942
784
-2402
725
-5536
12204
-3230
-11069
-6554
75
5761
12787
-8701
-8478
-12325
1084
2301
-4469
-3538
-1156
4735
25868
-3022
-18588
-50740
26322
933
16954
11570
-37754
-8895
6779
14739
3684
-30058
358
-4953
3124
229
-15481
-13099
-15147
9460
-10897
-16062
-1320
-8296
18754
-8591
-14425
-4054
-7402
18329
-2566
1661
3536
-11899
18378
-2121
-8878
13741
-16498
16812
-2000
-6519
7872
-16858
902
11147
17232
11383
-10984
-9675
-34499
45850
-34673
7968
8882
-36573
50629
-24724
-13016
5282
-32887
60922
-24125
-3845
-3925
-39778
49778
-23802
7050
-22264
-48023
49722
-29996
13790
-2617
-36645
48446
-40862
13368
6112
-24297
51283
-33273
20220
-8154
-27638
53543
-25640
24961
-1319
-25668
12956
-2204
4886
-19914
-5771
17741
-23687
75203
-54721
6213
4863
-41041
24731
-17661
9032
10140
-14634
8063
-25991
6947
2473
-11487
11886
-23329
10842
7882
-2100
-6941
-27360
7456
574
3151
6354
-19759
14191
1039
4689
8826
-14089
14166
8105
2988
4212
-11459
11868
10894
631
14891
-10807
183
1375
62
21901
-5537
-24218
-9415
13064
18373
23095
-27750
-36651
21120
1664
32166
-5679
-42464
2911
9282
33990
-22998
-38974
14803
-2490
35547
-7093
-41699
8381
264
38031
-8152
-52186
37
9303
38755
4367
-34170
-1715
-3550
46076
1282
-32383
17943
-8519
39280
12089
-35416
16410
-10267
29196
16560
-10035
10324
-10752
12866
10099
10701
-5274
6522
10238
-21759
44816
-36242
6937
1731
-11718
43528
-21225
-5939
-14036
-13602
53266
-24957
2000
-16808
-13602
49219
-22570
10051
-24010
-26638
44188
-23865
13075
-7348
-9174
49974
-26516
18677
-8387
-7054
52976
-21132
28349
-10850
-19318
56748
-24720
21064
8428
-18653
14875
4960
6033
-8989
9945
8377
-12337
67603
-55875
31065
-4104
-30865
30626
-9984
25555
4271
-6655
4086
-22420
22471
-3012
-1575
5137
-16511
24419
-2257
6004
-2737
-24117
15551
-4901
3260
6790
-17970
26107
6523
13351
475
-18389
18018
8435
10723
6565
-10427
15192
9321
3326
10109
-5928
-4670
11618
5495
14675
6323
-33674
-9182
25558
8666
33699
-46388
-28353
27536
-4541
37709
-15246
-27499
11197
10169
42449
-34059
-28103
14607
-3591
45673
-24102
-31265
11075
4736
45502
-24066
-46530
-6874
9753
55891
-5381
-31121
-5120
-5061
47303
-6813
-25130
10052
-5417
39490
4169
-25636
8052
-5679
30795
14447
-7782
3234
-3406
8498
1688
8824
-10778
30557
9565
-24555
44146
-44381
9072
-1018
-8712
42914
-10633
-2094
-21233
-12555
44985
-18285
2033
-23895
-4799
41281
-14587
9496
-37348
-22508
36499
-20944
10118
-20604
1782
41977
-20825
16860
-23962
-2255
42262
-21444
18014
-11901
-9672
41369
-24202
9468
-4744
-6783
9390
4744
1874
-17503
3831
830
-11825
58639
